Record Length,2500,Points,735.999958124E-6,-4.87999991E-3,,Record Length,2500,Points,735.999958124E-6,904.000043869E-3,
Sample Interval,400.00000467E-9,s,736.399961170E-6,-4.39999998E-3,,Sample Interval,400.00000467E-9,s,736.399961170E-6,904.000043869E-3,
Trigger Point,-1.8400000E3,Samples,736.799964216E-6,-4.96000005E-3,,Trigger Point,-1.8400000E3,Samples,736.799964216E-6,904.000043869E-3,
,,,737.199967261E-6,-4.55999980E-3,,,,,737.199967261E-6,904.000043869E-3,
,,,737.599970307E-6,-4.23999969E-3,,,,,737.599970307E-6,912.000060081E-3,
,,,737.999973353E-6,-4.55999980E-3,,,,,737.999973353E-6,904.000043869E-3,
Source,CH1,,738.399976399E-6,-4.16000001E-3,,Source,CH2,,738.399976399E-6,904.000043869E-3,
Vertical Units,Volts,,738.799979445E-6,-4.39999998E-3,,Vertical Units,Volts,,738.799979445E-6,904.000043869E-3,
Vertical Scale,1.9999999E-3,,739.199982490E-6,-4.23999969E-3,,Vertical Scale,200.00000950E-3,,739.199982490E-6,896.000027657E-3,
Vertical Offset,0,,739.599985536E-6,-4.72000008E-3,,Vertical Offset,0,,739.599985536E-6,896.000027657E-3,
Horizontal Units,s,,739.999930374E-6,-5.20000001E-3,,Horizontal Units,s,,739.999930374E-6,904.000043869E-3,
Horizontal Scale,100.0000012E-6,,740.399933420E-6,-4.72000008E-3,,Horizontal Scale,100.0000012E-6,,740.399933420E-6,904.000043869E-3,
Pt Fmt,Y,,740.799936466E-6,-4.63999994E-3,,Pt Fmt,Y,,740.799936466E-6,896.000027657E-3,
Yzero,0.0,,741.199939512E-6,-4.23999969E-3,,Yzero,-1.8800000,,741.199939512E-6,896.000027657E-3,
Probe Atten,1.000000,,741.599942558E-6,-4.47999965E-3,,Probe Atten,1.000000,,741.599942558E-6,904.000043869E-3,
,,,741.999945603E-6,-4.16000001E-3,,,,,741.999945603E-6,904.000043869E-3,
